mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__reg_alpha,param_classifier__reg_lambda,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.664709508419037,0.09428134668967525,0.18389904499053955,0.004799899076922524,0.9,0.7,0.1,4,7,120,0.2,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 120, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8680829660656189,0.8643072851606886,0.8663230574851086,0.8682512200811286,0.8667411321981362,0.0015952493072910144,11
2.797703266143799,0.06759476358416663,0.21282196044921875,0.02386159665854496,0.9,0.7,0.1,4,7,130,0.0,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8675348097737332,0.864647270952508,0.8634462110502994,0.8685101735414318,0.866034616329493,0.002061767019095652,32
2.8215246200561523,0.10807809526233295,0.21640366315841675,0.02707165340775396,0.9,0.7,0.1,4,7,130,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8676051335994452,0.8638154702028817,0.864172833530159,0.8689896314365683,0.8661457671922635,0.0022102073117828023,31
2.8737094402313232,0.06685803217509935,0.1944027543067932,0.006550809851134611,0.9,0.7,0.1,4,7,130,0.1,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8684931862201162,0.8643209073843526,0.8645604018373945,0.8680739368163118,0.8663621080645438,0.0019290215995614892,27
2.975329041481018,0.09524840185928199,0.20725977420806885,0.010466288470188443,0.9,0.7,0.1,4,7,130,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8682385450550276,0.8650514231400759,0.8641818551506485,0.8690503345280541,0.8666305394684516,0.0020573498343581615,17
2.89292174577713,0.04689420070403892,0.20506513118743896,0.012108732455082458,0.9,0.7,0.1,4,7,130,0.2,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8691231080654214,0.862990643704226,0.8653902132490997,0.8682042449954893,0.8664270525035591,0.0024140769365196177,24
2.9615411162376404,0.03829867140228908,0.19488394260406494,0.00466425513522621,0.9,0.7,0.1,4,7,130,0.2,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 130, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8681315550633253,0.8639451977378005,0.8660672962728372,0.8685785425708841,0.8666806479112118,0.0018416041639545612,15
2.9594225883483887,0.011392817405439322,0.21628451347351074,0.007083022188281159,0.9,0.7,0.1,4,7,140,0.0,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8675102790790006,0.8635434683463508,0.8632943856031472,0.8689741230674094,0.865830564023977,0.002468117387125147,34
3.0942861437797546,0.08908837821574206,0.2195514440536499,0.0098674485974292,0.9,0.7,0.1,4,7,140,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8676491229920017,0.8638285526237022,0.863605995321926,0.8680906607413694,0.8657935829197498,0.0020836553842254663,35
2.966583490371704,0.027021091022201155,0.23046356439590454,0.04603494521908259,0.9,0.7,0.1,4,7,140,0.1,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8685219378876414,0.8634465473159476,0.8637557577830284,0.868120535077675,0.865961194516073,0.002366831214967179,33
2.9862354397773743,0.13427109538817797,0.22009402513504028,0.008332932034496317,0.9,0.7,0.1,4,7,140,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8682073246947996,0.8652124743374876,0.8638030221530729,0.8691138307228202,0.8665841629770451,0.0021592907905522095,19
3.1128578782081604,0.07240461733514937,0.25231581926345825,0.00806995766761414,0.9,0.7,0.1,4,7,140,0.2,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8688982793220273,0.8625092502669699,0.8653808514851349,0.8684836894174455,0.8663180176228944,0.002585192154320724,29
3.1075167059898376,0.08937871021958069,0.2665485143661499,0.004903819258334163,0.9,0.7,0.1,4,7,140,0.2,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 140, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.868354790334423,0.8637085736715642,0.8656232554192298,0.8684872686988734,0.8665434720310227,0.001996413459385388,20
4.094111859798431,1.0189918720816376,0.2931119203567505,0.012538096444728858,0.9,0.7,0.1,4,7,150,0.0,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8678337033544126,0.8640669369404579,0.8637891697104875,0.8690748905343064,0.8661911751349161,0.002307364915997401,30
3.8760982155799866,0.12349650795429364,0.2759765386581421,0.005023218135040528,0.9,0.7,0.1,4,7,150,0.0,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.0, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8675843170273005,0.8641507928006203,0.8633647621091897,0.8680170992040482,0.8657792427852897,0.0020462075076821936,36
3.869582772254944,0.06500812307356538,0.28489309549331665,0.005070102987761576,0.9,0.7,0.1,4,7,150,0.1,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8683561555089714,0.864431291891712,0.8644793938992682,0.8682319820360319,0.8663747058339958,0.0019199402846244058,26
3.6390212774276733,0.2745238546615175,0.23629462718963623,0.052378664794237494,0.9,0.7,0.1,4,7,150,0.1,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.1, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8683045772519782,0.8650889580857918,0.8637072404173958,0.8687012110638663,0.8664504967047582,0.0021143895260195993,23
3.644145905971527,0.06568704915480081,0.15218257904052734,0.004011890120494592,0.9,0.7,0.1,4,7,150,0.2,0.5,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 0.5, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8689595842384048,0.8623677590281366,0.8657396048409846,0.8683605591367101,0.866356876811059,0.002602062364046791,28
3.2259967923164368,0.38395288374681663,0.1307550072669983,0.020885720689220538,0.9,0.7,0.1,4,7,150,0.2,1.0,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.7, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__min_child_weight': 7, 'classifier__n_estimators': 150, 'classifier__reg_alpha': 0.2, 'classifier__reg_lambda': 1.0, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8683821602372372,0.8642480243216013,0.8656383292498455,0.867613990118717,0.8664706259818502,0.0016274151859035574,22
